gene_id,gene_type,genomic_strand,split,labels,gene_name
ENSG00000108599,protein_coding,-,train,0.6745664784114592,AKAP10
ENSG00000023516,protein_coding,+,train,0.8187820307363096,AKAP11
ENSG00000131016,protein_coding,+,valid,0.8722057560115306,AKAP12
ENSG00000170776,protein_coding,+,train,0.6854088193498591,AKAP13
ENSG00000186471,protein_coding,+,train,-1.37672539358469,AKAP14
ENSG00000197976,protein_coding,+,train,1.0113904300530157,AKAP17A
ENSG00000111254,protein_coding,-,train,-0.5723862035377262,AKAP3
ENSG00000147081,protein_coding,-,train,-1.4632121967076765,AKAP4
ENSG00000179841,protein_coding,+,train,-0.7790833310345745,AKAP5
ENSG00000151320,protein_coding,+,train,-0.4146446541906618,AKAP6
ENSG00000118507,protein_coding,+,train,0.14837188410754765,AKAP7
ENSG00000105127,protein_coding,-,train,0.9230625154015882,AKAP8
ENSG00000011243,protein_coding,-,train,1.3608667035747062,AKAP8L
ENSG00000127914,protein_coding,+,train,0.5092790234398046,AKAP9
ENSG00000166452,protein_coding,+,train,0.7236339704435817,AKIP1
ENSG00000174574,protein_coding,+,train,1.4277706860560393,AKIRIN1
ENSG00000135334,protein_coding,-,train,1.31833789245882,AKIRIN2
ENSG00000106948,protein_coding,-,train,0.35429657742873544,AKNA
ENSG00000162641,protein_coding,-,train,-0.9077636292475963,AKNAD1
ENSG00000117448,protein_coding,+,train,1.3587925456042127,AKR1A1
ENSG00000085662,protein_coding,-,train,1.3914344923766393,AKR1B1
ENSG00000198074,protein_coding,+,train,-1.1332236205653021,AKR1B10
ENSG00000227471,protein_coding,+,train,-1.4073401517604434,AKR1B15
ENSG00000187134,protein_coding,+,train,0.08856492104886526,AKR1C1
ENSG00000151632,protein_coding,-,train,-0.19616650475066516,AKR1C2
ENSG00000196139,protein_coding,+,train,0.28576955688172717,AKR1C3
ENSG00000198610,protein_coding,+,train,-1.2568524664058642,AKR1C4
ENSG00000122787,protein_coding,+,train,-1.4355715179326214,AKR1D1
ENSG00000165568,protein_coding,+,train,-0.3557768580008668,AKR1E2
ENSG00000053371,protein_coding,-,train,1.2244170785045043,AKR7A2
ENSG00000162482,protein_coding,-,train,-0.22718617389168913,AKR7A3
ENSG00000142208,protein_coding,-,train,1.142538049776068,AKT1
ENSG00000204673,protein_coding,-,train,0.9345485195660909,AKT1S1
ENSG00000105221,protein_coding,-,valid,1.0034229707134048,AKT2
ENSG00000117020,protein_coding,-,train,0.6561259283515904,AKT3
ENSG00000166971,protein_coding,-,train,0.7498054554460694,AKTIP
ENSG00000148218,protein_coding,-,valid,0.7893631653117937,ALAD
ENSG00000023330,protein_coding,+,train,1.2256064035853136,ALAS1
ENSG00000158578,protein_coding,-,train,-1.3867123753129031,ALAS2
ENSG00000163631,protein_coding,+,train,-1.16249958979241,ALB
ENSG00000170017,protein_coding,+,train,0.8933490928251414,ALCAM
ENSG00000161618,protein_coding,+,train,0.7595108315999598,ALDH16A1
ENSG00000059573,protein_coding,-,train,1.2987299537125285,ALDH18A1
ENSG00000165092,protein_coding,-,train,-0.12612363364540854,ALDH1A1
ENSG00000128918,protein_coding,-,train,-0.9731065582294783,ALDH1A2
ENSG00000184254,protein_coding,+,train,0.016355786371538415,ALDH1A3
ENSG00000137124,protein_coding,+,train,0.9445496861593649,ALDH1B1
ENSG00000144908,protein_coding,-,train,-1.1078874768223916,ALDH1L1
ENSG00000136010,protein_coding,-,train,-0.12669020774746192,ALDH1L2
ENSG00000111275,protein_coding,+,train,1.448197648739534,ALDH2
ENSG00000108602,protein_coding,-,train,-1.1713902081963878,ALDH3A1
ENSG00000072210,protein_coding,+,train,1.1516150769085811,ALDH3A2
ENSG00000132746,protein_coding,-,valid,-1.4052365380666896,ALDH3B2
ENSG00000159423,protein_coding,-,train,0.7842187729349902,ALDH4A1
ENSG00000112294,protein_coding,+,train,0.2715993814387731,ALDH5A1
ENSG00000119711,protein_coding,-,train,0.5871521847269668,ALDH6A1
ENSG00000164904,protein_coding,-,train,0.7665269911777144,ALDH7A1
ENSG00000118514,protein_coding,-,train,-0.9121969709609632,ALDH8A1
ENSG00000143149,protein_coding,-,train,1.2900208396558948,ALDH9A1
ENSG00000149925,protein_coding,+,train,2.364836163506592,ALDOA
ENSG00000136872,protein_coding,-,train,-1.3611710784461104,ALDOB
ENSG00000109107,protein_coding,-,train,1.015592451379381,ALDOC
ENSG00000033011,protein_coding,+,train,0.9663099363190504,ALG1
ENSG00000139133,protein_coding,+,train,-0.13541537781852708,ALG10
ENSG00000175548,protein_coding,+,train,-0.23211650598667083,ALG10B
ENSG00000253710,protein_coding,+,train,0.3735911356219815,ALG11
ENSG00000182858,protein_coding,-,test,0.9985430850351875,ALG12
ENSG00000101901,protein_coding,+,train,0.610277005038231,ALG13
ENSG00000172339,protein_coding,-,train,0.6457265306116314,ALG14
ENSG00000119523,protein_coding,-,train,0.9892102430595433,ALG2
ENSG00000214160,protein_coding,-,train,0.9029067857362264,ALG3
ENSG00000120697,protein_coding,-,train,0.8865003908457365,ALG5
ENSG00000088035,protein_coding,+,valid,0.27756018340543276,ALG6
ENSG00000159063,protein_coding,-,train,0.825246242097477,ALG8
ENSG00000086848,protein_coding,-,train,0.5893813877471877,ALG9
ENSG00000171094,protein_coding,-,train,-1.3333139103797556,ALK
ENSG00000100601,protein_coding,-,train,0.5454334462476673,ALKBH1
ENSG00000189046,protein_coding,-,train,0.6133245143720462,ALKBH2
ENSG00000166199,protein_coding,+,train,0.6323267188027637,ALKBH3
ENSG00000160993,protein_coding,-,train,0.5273258810824972,ALKBH4
ENSG00000091542,protein_coding,+,train,1.3397182225937514,ALKBH5
ENSG00000239382,protein_coding,-,train,0.3506319216041869,ALKBH6
ENSG00000125652,protein_coding,+,train,1.1940393295583274,ALKBH7
ENSG00000137760,protein_coding,-,train,0.26450768319545626,ALKBH8
ENSG00000151360,protein_coding,+,train,-1.4115755737419096,ALLC
ENSG00000116127,protein_coding,+,train,0.33728495296716593,ALMS1
ENSG00000108839,protein_coding,+,train,-0.9991293956390807,ALOX12
ENSG00000179477,protein_coding,-,train,-1.0410533951056904,ALOX12B
ENSG00000161905,protein_coding,-,train,-1.1379791903245553,ALOX15
ENSG00000179593,protein_coding,+,train,-0.9242258655225825,ALOX15B
ENSG00000012779,protein_coding,+,train,-0.4779871544837388,ALOX5
ENSG00000132965,protein_coding,+,train,-0.14312878533897844,ALOX5AP
ENSG00000179148,protein_coding,-,train,-1.2329047135084354,ALOXE3
ENSG00000163295,protein_coding,+,train,-1.4632121967076765,ALPI
ENSG00000073331,protein_coding,+,train,-0.14415697858062443,ALPK1
ENSG00000198796,protein_coding,-,train,-0.8990193427417931,ALPK2
ENSG00000136383,protein_coding,+,train,-0.39853696869227406,ALPK3
ENSG00000162551,protein_coding,+,train,0.16051664474887287,ALPL
ENSG00000163283,protein_coding,+,train,-1.4378143784255997,ALPP
ENSG00000003393,protein_coding,-,train,0.5253582304555179,ALS2
ENSG00000178038,protein_coding,-,train,0.0352629882956842,ALS2CL
ENSG00000180318,protein_coding,+,train,-1.3002255721899165,ALX1
ENSG00000156150,protein_coding,-,valid,-1.1525388225435245,ALX3
ENSG00000052850,protein_coding,-,train,-1.3535810907547803,ALX4
ENSG00000183684,protein_coding,-,train,1.3225101287583787,ALYREF
ENSG00000242110,protein_coding,-,train,0.3570138286153777,AMACR
ENSG00000178522,protein_coding,+,train,-1.4632121967076765,AMBN
ENSG00000106927,protein_coding,-,train,-1.2522692026299873,AMBP
ENSG00000110497,protein_coding,-,train,0.5792824277098616,AMBRA1
ENSG00000123505,protein_coding,+,train,1.495450342014964,AMD1
ENSG00000139344,protein_coding,+,valid,-0.8151873444194564,AMDHD1
ENSG00000162066,protein_coding,+,train,0.7057403911462107,AMDHD2
ENSG00000125363,protein_coding,+,train,-1.4632121967076765,AMELX
ENSG00000159461,protein_coding,-,train,1.3613592168417619,AMFR
ENSG00000104899,protein_coding,+,train,-0.24850345865891477,AMH
ENSG00000135409,protein_coding,+,train,-1.3517024185544781,AMHR2
ENSG00000181754,protein_coding,-,valid,-0.07669678784710045,AMIGO1
ENSG00000139211,protein_coding,-,train,0.43055347803293165,AMIGO2
ENSG00000176020,protein_coding,-,test,0.6110257568282359,AMIGO3
ENSG00000101935,protein_coding,-,train,0.39345889747644436,AMMECR1
ENSG00000144233,protein_coding,-,train,0.760931117199351,AMMECR1L
ENSG00000166126,protein_coding,+,train,-0.5720236784069356,AMN
ENSG00000151743,protein_coding,-,valid,0.3066879589088729,AMN1
ENSG00000126016,protein_coding,-,train,-0.07339198700052792,AMOT
ENSG00000166025,protein_coding,+,train,0.7410590912026899,AMOTL1
ENSG00000114019,protein_coding,-,train,1.032653512374257,AMOTL2
ENSG00000116748,protein_coding,-,train,-1.442332166007687,AMPD1
ENSG00000116337,protein_coding,+,train,0.7950212451217399,AMPD2
ENSG00000133805,protein_coding,+,train,0.05189168247495532,AMPD3
ENSG00000078053,protein_coding,-,train,-0.4949305309678903,AMPH
ENSG00000145020,protein_coding,-,train,0.4187624716787453,AMT
ENSG00000187689,protein_coding,+,train,-1.4632121967076765,AMTN
ENSG00000243480,protein_coding,+,train,-0.7476282464910555,AMY2A
ENSG00000240038,protein_coding,+,train,0.0048966462987686836,AMY2B
ENSG00000174945,protein_coding,+,train,-1.1285152532699319,AMZ1
ENSG00000196704,protein_coding,+,valid,1.3277965394079323,AMZ2
ENSG00000153107,protein_coding,-,train,0.33781758732646333,ANAPC1
ENSG00000164162,protein_coding,-,train,0.36406713408350105,ANAPC10
ENSG00000141552,protein_coding,+,valid,1.5958682013106165,ANAPC11
ENSG00000129055,protein_coding,-,train,1.1982669297529827,ANAPC13
ENSG00000166295,protein_coding,+,train,1.2770285174730005,ANAPC16
ENSG00000176248,protein_coding,-,train,0.8088879063335009,ANAPC2
ENSG00000053900,protein_coding,+,train,0.4590978217331388,ANAPC4
ENSG00000089053,protein_coding,-,train,0.9403533265525544,ANAPC5
ENSG00000196510,protein_coding,-,train,0.8440533370549608,ANAPC7
ENSG00000214274,protein_coding,+,train,0.31781164410811935,ANG
ENSG00000013523,protein_coding,-,train,0.7396464106421176,ANGEL1
ENSG00000174606,protein_coding,-,train,0.46613587260246553,ANGEL2
ENSG00000154188,protein_coding,-,train,-0.4141248030585777,ANGPT1
ENSG00000091879,protein_coding,-,train,-0.4833675234365967,ANGPT2
ENSG00000101280,protein_coding,-,train,-1.263033193722023,ANGPT4
ENSG00000116194,protein_coding,-,test,-0.6380137992135331,ANGPTL1
ENSG00000136859,protein_coding,-,train,0.5728717866664358,ANGPTL2
ENSG00000132855,protein_coding,+,train,-1.4514989074990443,ANGPTL3
ENSG00000167772,protein_coding,+,train,0.638467072285799,ANGPTL4
ENSG00000187151,protein_coding,-,train,-1.4180004680382645,ANGPTL5
ENSG00000130812,protein_coding,-,train,-0.5573937648172844,ANGPTL6
ENSG00000171819,protein_coding,+,train,-1.1238531606032574,ANGPTL7
ENSG00000029534,protein_coding,-,train,-0.5969470075780366,ANK1
ENSG00000145362,protein_coding,+,train,-0.11355141074712412,ANK2
ENSG00000151150,protein_coding,-,train,-0.06138529419511141,ANK3
ENSG00000151687,protein_coding,+,train,-0.5080474250328834,ANKAR
ENSG00000166839,protein_coding,+,train,-0.21235569903173449,ANKDD1A
ENSG00000189045,protein_coding,+,train,-1.038140197962735,ANKDD1B
ENSG00000153930,protein_coding,+,train,-1.2599327636616047,ANKFN1
ENSG00000185722,protein_coding,-,train,0.9243319456045328,ANKFY1
ENSG00000154122,protein_coding,-,valid,0.5266113157435631,ANKH
ENSG00000254996,protein_coding,+,train,1.0818150771535529,ANKHD1-EIF4EBP3
ENSG00000001629,protein_coding,+,train,0.9231400170127775,ANKIB1
ENSG00000170209,protein_coding,+,train,-1.0295064368915172,ANKK1
ENSG00000160117,protein_coding,+,train,-0.39703104961626334,ANKLE1
ENSG00000176915,protein_coding,-,train,0.5867113843801194,ANKLE2
ENSG00000144504,protein_coding,-,train,-0.20611508561622915,ANKMY1
ENSG00000106524,protein_coding,-,valid,0.7437814178166374,ANKMY2
ENSG00000164331,protein_coding,-,train,0.6446683654413505,ANKRA2
ENSG00000148677,protein_coding,-,train,-0.2585021356105737,ANKRD1
ENSG00000088448,protein_coding,-,train,1.2284161031462983,ANKRD10
ENSG00000167522,protein_coding,-,train,1.1415219456740608,ANKRD11
ENSG00000101745,protein_coding,+,train,0.6738330200348724,ANKRD12
ENSG00000076513,protein_coding,+,train,0.7576910322210227,ANKRD13A
ENSG00000198720,protein_coding,+,train,0.36972482366235326,ANKRD13B
ENSG00000118454,protein_coding,-,train,0.674383220108793,ANKRD13C
ENSG00000172932,protein_coding,+,valid,0.5982563856532824,ANKRD13D
ENSG00000134461,protein_coding,-,train,0.26902164283481395,ANKRD16
ENSG00000132466,protein_coding,-,train,1.1041431075851047,ANKRD17
ENSG00000180071,protein_coding,-,train,-0.3992917247950991,ANKRD18A
ENSG00000230453,protein_coding,+,train,-1.1169448233036239,ANKRD18B
ENSG00000165887,protein_coding,+,train,-0.9019162318092697,ANKRD2
ENSG00000152766,protein_coding,-,train,-1.1391755695477526,ANKRD22
ENSG00000163126,protein_coding,-,train,0.2734930530576012,ANKRD23
ENSG00000089847,protein_coding,+,train,-0.5595067487588543,ANKRD24
ENSG00000107890,protein_coding,-,train,0.20599553763220582,ANKRD26
ENSG00000105186,protein_coding,-,train,0.8785989231915501,ANKRD27
ENSG00000206560,protein_coding,-,train,0.5996378061393351,ANKRD28
ENSG00000154065,protein_coding,-,valid,-0.4023228156868284,ANKRD29
ENSG00000148513,protein_coding,+,train,-1.4632121967076765,ANKRD30A
ENSG00000180777,protein_coding,+,train,-1.4355715179326214,ANKRD30B
ENSG00000163046,protein_coding,-,test,-1.4632121967076765,ANKRD30BL
ENSG00000145700,protein_coding,-,train,-1.1791456525027724,ANKRD31
ENSG00000167612,protein_coding,+,train,-1.4115755737419096,ANKRD33
ENSG00000164236,protein_coding,+,train,-0.6716646317591245,ANKRD33B
ENSG00000189127,protein_coding,-,train,-1.4115755737419096,ANKRD34B
ENSG00000235711,protein_coding,+,train,-1.4561495732847278,ANKRD34C
ENSG00000198483,protein_coding,-,train,-0.4275622856313025,ANKRD35
ENSG00000174501,protein_coding,-,train,-0.04356955256092895,ANKRD36C
ENSG00000186352,protein_coding,+,train,0.2640725722727446,ANKRD37
ENSG00000213337,protein_coding,-,train,0.3272129210347697,ANKRD39
ENSG00000154945,protein_coding,-,train,1.094154549725463,ANKRD40
ENSG00000137494,protein_coding,+,train,-0.004101959999423785,ANKRD42
ENSG00000065413,protein_coding,-,train,-0.3685825564069627,ANKRD44
ENSG00000183831,protein_coding,-,train,-1.1101356521705341,ANKRD45
ENSG00000186106,protein_coding,-,train,0.3947826172008267,ANKRD46
ENSG00000168876,protein_coding,+,train,0.4749884583263533,ANKRD49
ENSG00000151458,protein_coding,-,train,0.5293920542508586,ANKRD50
ENSG00000139645,protein_coding,-,train,0.9664797158879895,ANKRD52
ENSG00000144031,protein_coding,+,train,-0.6116872255771028,ANKRD53
ENSG00000100124,protein_coding,-,train,0.6737281476284205,ANKRD54
ENSG00000164512,protein_coding,-,train,-1.2507512361808892,ANKRD55
ENSG00000135299,protein_coding,+,valid,0.08167287238006388,ANKRD6
ENSG00000157999,protein_coding,+,train,-0.9444477254960637,ANKRD61
ENSG00000181626,protein_coding,+,train,-1.4561495732847278,ANKRD62
ENSG00000230778,protein_coding,-,train,-1.4355715179326214,ANKRD63
ENSG00000235098,protein_coding,-,train,-0.3669334120720766,ANKRD65
ENSG00000106013,protein_coding,+,train,-1.119236441821039,ANKRD7
ENSG00000156381,protein_coding,-,train,0.6848968787534928,ANKRD9
ENSG00000064999,protein_coding,+,valid,0.6745141261202074,ANKS1A
ENSG00000185046,protein_coding,-,train,-0.9265156404137548,ANKS1B
ENSG00000168096,protein_coding,-,train,0.3974659721754584,ANKS3
ENSG00000175311,protein_coding,+,train,-1.3907667941020359,ANKS4B
ENSG00000165138,protein_coding,-,train,0.47677903923653264,ANKS6
ENSG00000206199,protein_coding,-,train,-0.5559903196795062,ANKUB1
ENSG00000163516,protein_coding,+,train,0.6630684272820428,ANKZF1
ENSG00000011426,protein_coding,+,train,0.6686403068434674,ANLN
ENSG00000131620,protein_coding,+,train,-0.1787685194617655,ANO1
ENSG00000160746,protein_coding,-,train,0.6989518314838556,ANO10
ENSG00000047617,protein_coding,-,train,-0.8336954440045928,ANO2
ENSG00000134343,protein_coding,+,train,-1.303601843457475,ANO3
ENSG00000151572,protein_coding,+,train,-0.6326302988860694,ANO4
ENSG00000171714,protein_coding,+,train,-0.2647178352823129,ANO5
ENSG00000177119,protein_coding,+,test,1.0194666994734756,ANO6
ENSG00000146205,protein_coding,+,train,-0.6180333283924107,ANO7
ENSG00000074855,protein_coding,-,train,0.4567007859293235,ANO8
ENSG00000185101,protein_coding,-,train,0.011402922717488719,ANO9
ENSG00000140350,protein_coding,-,train,1.0928558403913808,ANP32A
ENSG00000136938,protein_coding,+,train,1.8295401677345433,ANP32B
ENSG00000139223,protein_coding,+,train,-1.4632121967076765,ANP32D
ENSG00000143401,protein_coding,-,train,1.1613572397534706,ANP32E
ENSG00000166825,protein_coding,-,train,0.3394649633648224,ANPEP
ENSG00000169604,protein_coding,+,train,0.8406720956396612,ANTXR1
ENSG00000163297,protein_coding,-,train,0.5037583282458704,ANTXR2
ENSG00000135046,protein_coding,+,train,1.3403489661141406,ANXA1
ENSG00000109511,protein_coding,+,train,-1.3907667941020359,ANXA10
ENSG00000122359,protein_coding,-,train,1.1386475082563638,ANXA11
ENSG00000104537,protein_coding,-,train,-1.4267046408819954,ANXA13
ENSG00000182718,protein_coding,-,valid,1.5695984627870532,ANXA2
ENSG00000138772,protein_coding,+,train,0.4940546568965554,ANXA3
ENSG00000196975,protein_coding,+,train,0.5951101917105487,ANXA4
ENSG00000164111,protein_coding,-,train,1.9074359935131295,ANXA5
ENSG00000197043,protein_coding,-,test,1.4359064177166467,ANXA6
ENSG00000138279,protein_coding,-,valid,1.5510027672384616,ANXA7
ENSG00000143412,protein_coding,+,train,-0.5030076526819114,ANXA9
ENSG00000136250,protein_coding,-,train,-0.9973494156497976,AOAH
ENSG00000131480,protein_coding,+,train,-0.3927900590332094,AOC2
ENSG00000131471,protein_coding,+,train,-0.3846642358139238,AOC3
ENSG00000138356,protein_coding,+,train,0.2358893107557197,AOX1
ENSG00000138660,protein_coding,+,train,0.7575811824855545,AP1AR
ENSG00000100280,protein_coding,-,train,1.1556480232227566,AP1B1
ENSG00000166747,protein_coding,-,train,1.1314592094716551,AP1G1
ENSG00000213983,protein_coding,-,train,0.9313299061158471,AP1G2
ENSG00000072958,protein_coding,+,train,1.3419542172857954,AP1M1
ENSG00000129354,protein_coding,-,train,-0.3844201585713113,AP1M2
ENSG00000106367,protein_coding,+,train,1.3388221557457967,AP1S1
ENSG00000182287,protein_coding,-,train,0.6133245143720462,AP1S2
ENSG00000152056,protein_coding,-,train,-0.24303837389606436,AP1S3
ENSG00000196961,protein_coding,+,train,1.4936566568290004,AP2A1
ENSG00000183020,protein_coding,+,train,0.7151561532606425,AP2A2
ENSG00000006125,protein_coding,+,train,1.6386343934310525,AP2B1
ENSG00000161203,protein_coding,+,train,1.8612960667374152,AP2M1
ENSG00000042753,protein_coding,-,train,1.8208145049365887,AP2S1
ENSG00000132842,protein_coding,-,train,0.8176799145904547,AP3B1
ENSG00000103723,protein_coding,-,train,-0.8730299093554708,AP3B2
ENSG00000065000,protein_coding,-,train,1.5630316036942298,AP3D1
ENSG00000185009,protein_coding,-,valid,1.0891458144457171,AP3M1
ENSG00000070718,protein_coding,+,train,0.43269389709953077,AP3M2
ENSG00000177879,protein_coding,+,train,1.108126550235939,AP3S1
ENSG00000157823,protein_coding,-,train,0.8313226985964082,AP3S2
ENSG00000134262,protein_coding,-,test,0.379429687805264,AP4B1
ENSG00000081014,protein_coding,+,train,0.28943855906168237,AP4E1
